rl_ID,rl_Branch,rl_Route,rl_CompleteTime,ri_Prompt,ri_Response
21621,12,23,2/21/22 5:15 AM,Has a vehicle inspection been performed?,Yes
21621,12,23,2/21/22 5:15 AM,Is the vehicle free of engine and mechanical issues?,Yes
21621,12,23,2/21/22 5:15 AM,"If engine or mechanical issues, do you have any comments?",NULL
21621,12,23,2/21/22 5:15 AM,Have all fluid levels been checked?,Yes
21621,12,23,2/21/22 5:15 AM,Are all tires within serviceable specs?,Yes
21621,12,23,2/21/22 5:15 AM,Is the lift gate operational and safe?,Yes
21621,12,23,2/21/22 5:15 AM,Any comments?,NULL
21621,12,23,2/21/22 5:15 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21624,12,38,2/21/22 5:14 AM,What is the vehicle number?,12760
21624,12,38,2/21/22 5:14 AM,What is the mileage of the vehicle?,169379
21624,12,38,2/21/22 5:14 AM,Has a vehicle inspection been performed?,Yes
21624,12,38,2/21/22 5:14 AM,Is the vehicle free of engine and mechanical issues?,Yes
21624,12,38,2/21/22 5:14 AM,"If engine or mechanical issues, do you have any comments?",NULL
21624,12,38,2/21/22 5:14 AM,Have all fluid levels been checked?,Yes
21624,12,38,2/21/22 5:14 AM,Are all tires within serviceable specs?,Yes
21624,12,38,2/21/22 5:14 AM,Is the lift gate operational and safe?,Yes
21624,12,38,2/21/22 5:14 AM,Any comments?,NULL
21624,12,38,2/21/22 5:14 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21620,12,3,2/21/22 4:54 AM,What is the vehicle number?,12096
21620,12,3,2/21/22 4:54 AM,What is the mileage of the vehicle?,100290
21620,12,3,2/21/22 4:54 AM,Has a vehicle inspection been performed?,Yes
21620,12,3,2/21/22 4:54 AM,Is the vehicle free of engine and mechanical issues?,Yes
21620,12,3,2/21/22 4:54 AM,"If engine or mechanical issues, do you have any comments?",NULL
21620,12,3,2/21/22 4:54 AM,Have all fluid levels been checked?,Yes
21620,12,3,2/21/22 4:54 AM,Are all tires within serviceable specs?,Yes
21620,12,3,2/21/22 4:54 AM,Is the lift gate operational and safe?,Yes
21620,12,3,2/21/22 4:54 AM,Any comments?,NULL
21620,12,3,2/21/22 4:54 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21622,12,32,2/20/22 2:51 PM,What is the vehicle number?,13676
21622,12,32,2/20/22 2:51 PM,What is the mileage of the vehicle?,114800
21622,12,32,2/20/22 2:51 PM,Has a vehicle inspection been performed?,Yes
21622,12,32,2/20/22 2:51 PM,Is the vehicle free of engine and mechanical issues?,Yes
21622,12,32,2/20/22 2:51 PM,"If engine or mechanical issues, do you have any comments?",NULL
21622,12,32,2/20/22 2:51 PM,Have all fluid levels been checked?,Yes
21622,12,32,2/20/22 2:51 PM,Are all tires within serviceable specs?,Yes
21622,12,32,2/20/22 2:51 PM,Is the lift gate operational and safe?,Yes
21622,12,32,2/20/22 2:51 PM,Any comments?,NULL
21622,12,32,2/20/22 2:51 PM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21577,12,23,2/18/22 8:55 AM,What is the vehicle number?,13075
21577,12,23,2/18/22 8:55 AM,What is the mileage of the vehicle?,60014
21577,12,23,2/18/22 8:55 AM,Has a vehicle inspection been performed?,Yes
21577,12,23,2/18/22 8:55 AM,Is the vehicle free of engine and mechanical issues?,Yes
21577,12,23,2/18/22 8:55 AM,"If engine or mechanical issues, do you have any comments?",NULL
21577,12,23,2/18/22 8:55 AM,Have all fluid levels been checked?,Yes
21577,12,23,2/18/22 8:55 AM,Are all tires within serviceable specs?,Yes
21577,12,23,2/18/22 8:55 AM,Is the lift gate operational and safe?,No
21577,12,23,2/18/22 8:55 AM,Any comments?,NULL
21577,12,23,2/18/22 8:55 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21579,12,35,2/18/22 7:40 AM,What is the vehicle number?,11282
21579,12,35,2/18/22 7:40 AM,What is the mileage of the vehicle?,250584
21579,12,35,2/18/22 7:40 AM,Has a vehicle inspection been performed?,Yes
21579,12,35,2/18/22 7:40 AM,Is the vehicle free of engine and mechanical issues?,Yes
21579,12,35,2/18/22 7:40 AM,"If engine or mechanical issues, do you have any comments?",NULL
21579,12,35,2/18/22 7:40 AM,Have all fluid levels been checked?,Yes
21579,12,35,2/18/22 7:40 AM,Are all tires within serviceable specs?,Yes
21579,12,35,2/18/22 7:40 AM,Is the lift gate operational and safe?,Yes
21579,12,35,2/18/22 7:40 AM,Any comments?,NULL
21579,12,35,2/18/22 7:40 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21586,12,13,2/18/22 6:27 AM,What is the vehicle number?,12095
21586,12,13,2/18/22 6:27 AM,What is the mileage of the vehicle?,92273
21586,12,13,2/18/22 6:27 AM,Has a vehicle inspection been performed?,Yes
21586,12,13,2/18/22 6:27 AM,Is the vehicle free of engine and mechanical issues?,Yes
21586,12,13,2/18/22 6:27 AM,"If engine or mechanical issues, do you have any comments?",NULL
21586,12,13,2/18/22 6:27 AM,Have all fluid levels been checked?,Yes
21586,12,13,2/18/22 6:27 AM,Are all tires within serviceable specs?,Yes
21586,12,13,2/18/22 6:27 AM,Is the lift gate operational and safe?,Yes
21586,12,13,2/18/22 6:27 AM,Any comments?,NULL
21586,12,13,2/18/22 6:27 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21580,12,38,2/18/22 5:18 AM,What is the vehicle number?,12760
21580,12,38,2/18/22 5:18 AM,What is the mileage of the vehicle?,169266
21580,12,38,2/18/22 5:18 AM,Has a vehicle inspection been performed?,Yes
21580,12,38,2/18/22 5:18 AM,Is the vehicle free of engine and mechanical issues?,Yes
21580,12,38,2/18/22 5:18 AM,"If engine or mechanical issues, do you have any comments?",NULL
21580,12,38,2/18/22 5:18 AM,Have all fluid levels been checked?,Yes
21580,12,38,2/18/22 5:18 AM,Are all tires within serviceable specs?,Yes
21580,12,38,2/18/22 5:18 AM,Is the lift gate operational and safe?,Yes
21580,12,38,2/18/22 5:18 AM,Any comments?,NULL
21580,12,38,2/18/22 5:18 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21578,12,32,2/18/22 4:31 AM,What is the vehicle number?,13676
21578,12,32,2/18/22 4:31 AM,What is the mileage of the vehicle?,3480
21578,12,32,2/18/22 4:31 AM,Has a vehicle inspection been performed?,Yes
21578,12,32,2/18/22 4:31 AM,Is the vehicle free of engine and mechanical issues?,Yes
21578,12,32,2/18/22 4:31 AM,"If engine or mechanical issues, do you have any comments?",NULL
21578,12,32,2/18/22 4:31 AM,Have all fluid levels been checked?,Yes
21578,12,32,2/18/22 4:31 AM,Are all tires within serviceable specs?,Yes
21578,12,32,2/18/22 4:31 AM,Is the lift gate operational and safe?,Yes
21578,12,32,2/18/22 4:31 AM,Any comments?,NULL
21578,12,32,2/18/22 4:31 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21576,12,3,2/18/22 3:30 AM,What is the vehicle number?,12096
21576,12,3,2/18/22 3:30 AM,What is the mileage of the vehicle?,10091
21576,12,3,2/18/22 3:30 AM,Has a vehicle inspection been performed?,Yes
21576,12,3,2/18/22 3:30 AM,Is the vehicle free of engine and mechanical issues?,Yes
21576,12,3,2/18/22 3:30 AM,"If engine or mechanical issues, do you have any comments?",NULL
21576,12,3,2/18/22 3:30 AM,Have all fluid levels been checked?,Yes
21576,12,3,2/18/22 3:30 AM,Are all tires within serviceable specs?,Yes
21576,12,3,2/18/22 3:30 AM,Is the lift gate operational and safe?,Yes
21576,12,3,2/18/22 3:30 AM,Any comments?,NULL
21576,12,3,2/18/22 3:30 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21536,12,3,2/17/22 2:38 PM,What is the vehicle number?,12096
21536,12,3,2/17/22 2:38 PM,What is the mileage of the vehicle?,99985
21536,12,3,2/17/22 2:38 PM,Has a vehicle inspection been performed?,Yes
21536,12,3,2/17/22 2:38 PM,Is the vehicle free of engine and mechanical issues?,Yes
21536,12,3,2/17/22 2:38 PM,"If engine or mechanical issues, do you have any comments?",NULL
21536,12,3,2/17/22 2:38 PM,Have all fluid levels been checked?,Yes
21536,12,3,2/17/22 2:38 PM,Are all tires within serviceable specs?,Yes
21536,12,3,2/17/22 2:38 PM,Is the lift gate operational and safe?,Yes
21536,12,3,2/17/22 2:38 PM,Any comments?,NULL
21536,12,3,2/17/22 2:38 PM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21540,12,35,2/17/22 7:47 AM,What is the vehicle number?,11282
21540,12,35,2/17/22 7:47 AM,What is the mileage of the vehicle?,250190
21540,12,35,2/17/22 7:47 AM,Has a vehicle inspection been performed?,Yes
21540,12,35,2/17/22 7:47 AM,Is the vehicle free of engine and mechanical issues?,Yes
21540,12,35,2/17/22 7:47 AM,"If engine or mechanical issues, do you have any comments?",NULL
21540,12,35,2/17/22 7:47 AM,Have all fluid levels been checked?,Yes
21540,12,35,2/17/22 7:47 AM,Are all tires within serviceable specs?,Yes
21540,12,35,2/17/22 7:47 AM,Is the lift gate operational and safe?,Yes
21540,12,35,2/17/22 7:47 AM,Any comments?,NULL
21540,12,35,2/17/22 7:47 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21541,12,38,2/17/22 5:47 AM,What is the vehicle number?,12760
21541,12,38,2/17/22 5:47 AM,What is the mileage of the vehicle?,169165
21541,12,38,2/17/22 5:47 AM,Has a vehicle inspection been performed?,Yes
21541,12,38,2/17/22 5:47 AM,Is the vehicle free of engine and mechanical issues?,Yes
21541,12,38,2/17/22 5:47 AM,"If engine or mechanical issues, do you have any comments?",NULL
21541,12,38,2/17/22 5:47 AM,Have all fluid levels been checked?,Yes
21541,12,38,2/17/22 5:47 AM,Are all tires within serviceable specs?,Yes
21541,12,38,2/17/22 5:47 AM,Is the lift gate operational and safe?,Yes
21541,12,38,2/17/22 5:47 AM,Any comments?,NULL
21541,12,38,2/17/22 5:47 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21539,12,32,2/17/22 5:07 AM,What is the vehicle number?,13676
21539,12,32,2/17/22 5:07 AM,What is the mileage of the vehicle?,124500
21539,12,32,2/17/22 5:07 AM,Has a vehicle inspection been performed?,Yes
21539,12,32,2/17/22 5:07 AM,Is the vehicle free of engine and mechanical issues?,Yes
21539,12,32,2/17/22 5:07 AM,"If engine or mechanical issues, do you have any comments?",NULL
21539,12,32,2/17/22 5:07 AM,Have all fluid levels been checked?,Yes
21539,12,32,2/17/22 5:07 AM,Are all tires within serviceable specs?,Yes
21539,12,32,2/17/22 5:07 AM,Is the lift gate operational and safe?,Yes
21539,12,32,2/17/22 5:07 AM,Any comments?,NULL
21539,12,32,2/17/22 5:07 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21538,12,23,2/17/22 5:05 AM,What is the vehicle number?,13075
21538,12,23,2/17/22 5:05 AM,What is the mileage of the vehicle?,59851
21538,12,23,2/17/22 5:05 AM,Has a vehicle inspection been performed?,Yes
21538,12,23,2/17/22 5:05 AM,Is the vehicle free of engine and mechanical issues?,Yes
21538,12,23,2/17/22 5:05 AM,"If engine or mechanical issues, do you have any comments?",NULL
21538,12,23,2/17/22 5:05 AM,Have all fluid levels been checked?,Yes
21538,12,23,2/17/22 5:05 AM,Are all tires within serviceable specs?,Yes
21538,12,23,2/17/22 5:05 AM,Is the lift gate operational and safe?,Yes
21538,12,23,2/17/22 5:05 AM,Any comments?,NULL
21538,12,23,2/17/22 5:05 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21537,12,13,2/17/22 4:52 AM,What is the vehicle number?,12095
21537,12,13,2/17/22 4:52 AM,What is the mileage of the vehicle?,92100
21537,12,13,2/17/22 4:52 AM,Has a vehicle inspection been performed?,Yes
21537,12,13,2/17/22 4:52 AM,Is the vehicle free of engine and mechanical issues?,Yes
21537,12,13,2/17/22 4:52 AM,"If engine or mechanical issues, do you have any comments?",NULL
21537,12,13,2/17/22 4:52 AM,Have all fluid levels been checked?,Yes
21537,12,13,2/17/22 4:52 AM,Are all tires within serviceable specs?,Yes
21537,12,13,2/17/22 4:52 AM,Is the lift gate operational and safe?,Yes
21537,12,13,2/17/22 4:52 AM,Any comments?,NULL
21537,12,13,2/17/22 4:52 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21493,12,35,2/16/22 7:51 AM,What is the vehicle number?,11282
21493,12,35,2/16/22 7:51 AM,What is the mileage of the vehicle?,250117
21493,12,35,2/16/22 7:51 AM,Has a vehicle inspection been performed?,Yes
21493,12,35,2/16/22 7:51 AM,Is the vehicle free of engine and mechanical issues?,Yes
21493,12,35,2/16/22 7:51 AM,"If engine or mechanical issues, do you have any comments?",NULL
21493,12,35,2/16/22 7:51 AM,Have all fluid levels been checked?,Yes
21493,12,35,2/16/22 7:51 AM,Are all tires within serviceable specs?,Yes
21493,12,35,2/16/22 7:51 AM,Is the lift gate operational and safe?,Yes
21493,12,35,2/16/22 7:51 AM,Any comments?,NULL
21493,12,35,2/16/22 7:51 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21494,12,38,2/16/22 5:51 AM,What is the vehicle number?,12760
21494,12,38,2/16/22 5:51 AM,What is the mileage of the vehicle?,169065
21494,12,38,2/16/22 5:51 AM,Has a vehicle inspection been performed?,Yes
21494,12,38,2/16/22 5:51 AM,Is the vehicle free of engine and mechanical issues?,Yes
21494,12,38,2/16/22 5:51 AM,"If engine or mechanical issues, do you have any comments?",NULL
21494,12,38,2/16/22 5:51 AM,Have all fluid levels been checked?,Yes
21494,12,38,2/16/22 5:51 AM,Are all tires within serviceable specs?,Yes
21494,12,38,2/16/22 5:51 AM,Is the lift gate operational and safe?,Yes
21494,12,38,2/16/22 5:51 AM,Any comments?,NULL
21494,12,38,2/16/22 5:51 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21503,12,23,2/16/22 5:46 AM,What is the vehicle number?,13075
21503,12,23,2/16/22 5:46 AM,What is the mileage of the vehicle?,59702
21503,12,23,2/16/22 5:46 AM,Has a vehicle inspection been performed?,Yes
21503,12,23,2/16/22 5:46 AM,Is the vehicle free of engine and mechanical issues?,Yes
21503,12,23,2/16/22 5:46 AM,"If engine or mechanical issues, do you have any comments?",NULL
21503,12,23,2/16/22 5:46 AM,Have all fluid levels been checked?,Yes
21503,12,23,2/16/22 5:46 AM,Are all tires within serviceable specs?,Yes
21503,12,23,2/16/22 5:46 AM,Is the lift gate operational and safe?,Yes
21503,12,23,2/16/22 5:46 AM,Any comments?,NULL
21503,12,23,2/16/22 5:46 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21491,12,13,2/16/22 5:07 AM,What is the vehicle number?,12095
21491,12,13,2/16/22 5:07 AM,What is the mileage of the vehicle?,91936
21491,12,13,2/16/22 5:07 AM,Has a vehicle inspection been performed?,Yes
21491,12,13,2/16/22 5:07 AM,Is the vehicle free of engine and mechanical issues?,Yes
21491,12,13,2/16/22 5:07 AM,"If engine or mechanical issues, do you have any comments?",NULL
21491,12,13,2/16/22 5:07 AM,Have all fluid levels been checked?,Yes
21491,12,13,2/16/22 5:07 AM,Are all tires within serviceable specs?,Yes
21491,12,13,2/16/22 5:07 AM,Is the lift gate operational and safe?,Yes
21491,12,13,2/16/22 5:07 AM,Any comments?,NULL
21491,12,13,2/16/22 5:07 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21490,12,3,2/16/22 5:02 AM,What is the vehicle number?,12096
21490,12,3,2/16/22 5:02 AM,What is the mileage of the vehicle?,99685
21490,12,3,2/16/22 5:02 AM,Has a vehicle inspection been performed?,Yes
21490,12,3,2/16/22 5:02 AM,Is the vehicle free of engine and mechanical issues?,Yes
21490,12,3,2/16/22 5:02 AM,"If engine or mechanical issues, do you have any comments?",NULL
21490,12,3,2/16/22 5:02 AM,Have all fluid levels been checked?,Yes
21490,12,3,2/16/22 5:02 AM,Are all tires within serviceable specs?,Yes
21490,12,3,2/16/22 5:02 AM,Is the lift gate operational and safe?,Yes
21490,12,3,2/16/22 5:02 AM,Any comments?,NULL
21490,12,3,2/16/22 5:02 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21492,12,32,2/15/22 2:07 PM,What is the vehicle number?,13676
21492,12,32,2/15/22 2:07 PM,What is the mileage of the vehicle?,114300
21492,12,32,2/15/22 2:07 PM,Has a vehicle inspection been performed?,Yes
21492,12,32,2/15/22 2:07 PM,Is the vehicle free of engine and mechanical issues?,Yes
21492,12,32,2/15/22 2:07 PM,"If engine or mechanical issues, do you have any comments?",NULL
21492,12,32,2/15/22 2:07 PM,Have all fluid levels been checked?,Yes
21492,12,32,2/15/22 2:07 PM,Are all tires within serviceable specs?,Yes
21492,12,32,2/15/22 2:07 PM,Is the lift gate operational and safe?,Yes
21492,12,32,2/15/22 2:07 PM,Any comments?,NULL
21492,12,32,2/15/22 2:07 PM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21456,12,35,2/15/22 1:56 PM,What is the vehicle number?,11282
21456,12,35,2/15/22 1:56 PM,What is the mileage of the vehicle?,246377
21456,12,35,2/15/22 1:56 PM,Has a vehicle inspection been performed?,Yes
21456,12,35,2/15/22 1:56 PM,Is the vehicle free of engine and mechanical issues?,Yes
21456,12,35,2/15/22 1:56 PM,"If engine or mechanical issues, do you have any comments?",NULL
21456,12,35,2/15/22 1:56 PM,Have all fluid levels been checked?,Yes
21456,12,35,2/15/22 1:56 PM,Are all tires within serviceable specs?,Yes
21456,12,35,2/15/22 1:56 PM,Is the lift gate operational and safe?,Yes
21456,12,35,2/15/22 1:56 PM,Any comments?,NULL
21456,12,35,2/15/22 1:56 PM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21461,12,38,2/15/22 6:00 AM,What is the vehicle number?,12760
21461,12,38,2/15/22 6:00 AM,What is the mileage of the vehicle?,168898
21461,12,38,2/15/22 6:00 AM,Has a vehicle inspection been performed?,Yes
21461,12,38,2/15/22 6:00 AM,Is the vehicle free of engine and mechanical issues?,Yes
21461,12,38,2/15/22 6:00 AM,"If engine or mechanical issues, do you have any comments?",NULL
21461,12,38,2/15/22 6:00 AM,Have all fluid levels been checked?,Yes
21461,12,38,2/15/22 6:00 AM,Are all tires within serviceable specs?,Yes
21461,12,38,2/15/22 6:00 AM,Is the lift gate operational and safe?,Yes
21461,12,38,2/15/22 6:00 AM,Any comments?,NULL
21461,12,38,2/15/22 6:00 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21460,12,23,2/15/22 5:19 AM,What is the vehicle number?,13075
21460,12,23,2/15/22 5:19 AM,What is the mileage of the vehicle?,59579
21460,12,23,2/15/22 5:19 AM,Has a vehicle inspection been performed?,Yes
21460,12,23,2/15/22 5:19 AM,Is the vehicle free of engine and mechanical issues?,Yes
21460,12,23,2/15/22 5:19 AM,"If engine or mechanical issues, do you have any comments?",NULL
21460,12,23,2/15/22 5:19 AM,Have all fluid levels been checked?,Yes
21460,12,23,2/15/22 5:19 AM,Are all tires within serviceable specs?,Yes
21460,12,23,2/15/22 5:19 AM,Is the lift gate operational and safe?,Yes
21460,12,23,2/15/22 5:19 AM,Any comments?,NULL
21460,12,23,2/15/22 5:19 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21455,12,32,2/15/22 5:05 AM,What is the vehicle number?,13676
21455,12,32,2/15/22 5:05 AM,What is the mileage of the vehicle?,124500
21455,12,32,2/15/22 5:05 AM,Has a vehicle inspection been performed?,Yes
21455,12,32,2/15/22 5:05 AM,Is the vehicle free of engine and mechanical issues?,Yes
21455,12,32,2/15/22 5:05 AM,"If engine or mechanical issues, do you have any comments?",NULL
21455,12,32,2/15/22 5:05 AM,Have all fluid levels been checked?,Yes
21455,12,32,2/15/22 5:05 AM,Are all tires within serviceable specs?,Yes
21455,12,32,2/15/22 5:05 AM,Is the lift gate operational and safe?,Yes
21455,12,32,2/15/22 5:05 AM,Any comments?,NULL
21455,12,32,2/15/22 5:05 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21454,12,13,2/15/22 4:56 AM,What is the vehicle number?,12095
21454,12,13,2/15/22 4:56 AM,What is the mileage of the vehicle?,91767
21454,12,13,2/15/22 4:56 AM,Has a vehicle inspection been performed?,Yes
21454,12,13,2/15/22 4:56 AM,Is the vehicle free of engine and mechanical issues?,Yes
21454,12,13,2/15/22 4:56 AM,"If engine or mechanical issues, do you have any comments?",NULL
21454,12,13,2/15/22 4:56 AM,Have all fluid levels been checked?,Yes
21454,12,13,2/15/22 4:56 AM,Are all tires within serviceable specs?,Yes
21454,12,13,2/15/22 4:56 AM,Is the lift gate operational and safe?,Yes
21454,12,13,2/15/22 4:56 AM,Any comments?,NULL
21454,12,13,2/15/22 4:56 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21453,12,3,2/15/22 3:32 AM,What is the vehicle number?,12096
21453,12,3,2/15/22 3:32 AM,What is the mileage of the vehicle?,99277
21453,12,3,2/15/22 3:32 AM,Has a vehicle inspection been performed?,Yes
21453,12,3,2/15/22 3:32 AM,Is the vehicle free of engine and mechanical issues?,Yes
21453,12,3,2/15/22 3:32 AM,"If engine or mechanical issues, do you have any comments?",NULL
21453,12,3,2/15/22 3:32 AM,Have all fluid levels been checked?,Yes
21453,12,3,2/15/22 3:32 AM,Are all tires within serviceable specs?,Yes
21453,12,3,2/15/22 3:32 AM,Is the lift gate operational and safe?,Yes
21453,12,3,2/15/22 3:32 AM,Any comments?,NULL
21453,12,3,2/15/22 3:32 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21415,12,32,2/14/22 7:37 AM,What is the vehicle number?,13676
21415,12,32,2/14/22 7:37 AM,What is the mileage of the vehicle?,124122
21415,12,32,2/14/22 7:37 AM,Has a vehicle inspection been performed?,Yes
21415,12,32,2/14/22 7:37 AM,Is the vehicle free of engine and mechanical issues?,Yes
21415,12,32,2/14/22 7:37 AM,"If engine or mechanical issues, do you have any comments?",NULL
21415,12,32,2/14/22 7:37 AM,Have all fluid levels been checked?,Yes
21415,12,32,2/14/22 7:37 AM,Are all tires within serviceable specs?,Yes
21415,12,32,2/14/22 7:37 AM,Is the lift gate operational and safe?,Yes
21415,12,32,2/14/22 7:37 AM,Any comments?,NULL
21415,12,32,2/14/22 7:37 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21416,12,35,2/14/22 7:29 AM,What is the vehicle number?,11282
21416,12,35,2/14/22 7:29 AM,What is the mileage of the vehicle?,249644
21416,12,35,2/14/22 7:29 AM,Has a vehicle inspection been performed?,Yes
21416,12,35,2/14/22 7:29 AM,Is the vehicle free of engine and mechanical issues?,Yes
21416,12,35,2/14/22 7:29 AM,"If engine or mechanical issues, do you have any comments?",NULL
21416,12,35,2/14/22 7:29 AM,Have all fluid levels been checked?,Yes
21416,12,35,2/14/22 7:29 AM,Are all tires within serviceable specs?,Yes
21416,12,35,2/14/22 7:29 AM,Is the lift gate operational and safe?,Yes
21416,12,35,2/14/22 7:29 AM,Any comments?,NULL
21416,12,35,2/14/22 7:29 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21417,12,38,2/14/22 5:35 AM,What is the vehicle number?,12760
21417,12,38,2/14/22 5:35 AM,What is the mileage of the vehicle?,168740
21417,12,38,2/14/22 5:35 AM,Has a vehicle inspection been performed?,Yes
21417,12,38,2/14/22 5:35 AM,Is the vehicle free of engine and mechanical issues?,Yes
21417,12,38,2/14/22 5:35 AM,"If engine or mechanical issues, do you have any comments?",NULL
21417,12,38,2/14/22 5:35 AM,Have all fluid levels been checked?,Yes
21417,12,38,2/14/22 5:35 AM,Are all tires within serviceable specs?,Yes
21417,12,38,2/14/22 5:35 AM,Is the lift gate operational and safe?,Yes
21417,12,38,2/14/22 5:35 AM,Any comments?,NULL
21417,12,38,2/14/22 5:35 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
21422,12,23,2/14/22 5:05 AM,What is the vehicle number?,13075
21422,12,23,2/14/22 5:05 AM,What is the mileage of the vehicle?,59470
21422,12,23,2/14/22 5:05 AM,Has a vehicle inspection been performed?,Yes
