"RowID","WorkspaceName","CustomerName","CustomerNumber","DisplayAddress","DisplayAddress2","DisplayCity","DisplayState","DisplayPostal","DisplayNation","DisplayAddressFull","MatchedAddress","MatchedAddress2","MatchedCity","MatchedState","MatchedPostal","MatchedNation","MatchedAddressFull","Latitude","Longitude","MatchType","MatchTypeCode","Phone","Email","Website","Comments1","Comments2","Comments3","Comments4","Comments5","Comments6","NumericComments","FrequencyCycleText","FrequencyCycleCode","FrequencyDays","Capacity1","Capacity2","ServiceMinutes","RouteRules","TimeWindow1Used","TimeWindow1Start","TimeWindow1End","TimeWindow2Used","TimeWindow2Start","TimeWindow2End","Priority","DateAdded","DateModified"
"-737","My Workspace 1","SPT. FAMILY FARE #1506","4150","111CAPTAIN'S CORNER M66","","CHARLEVOIX","MI","49720","US","111CAPTAIN'S CORNER M66, CHARLEVOIX MI 49720 US","111 M-66","","Charlevoix","MI","49720","US","111 M-66, Charlevoix MI 49720 US","45.303813","-85.258866","Street Address - Manual","5","","","","99061","","","","","","0","Weekly","Weekly","W","0","5210.39","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-738","My Workspace 1","MEEKOFF TIRE OF CADILLAC","4016","7296 U.S. 131","","CADILLAC","MI","49601","US","7296 U.S. 131, CADILLAC MI 49601 US","7296 US-131 S","","Cadillac","MI","49601","US","7296 US-131 S, Cadillac MI 49601 US","44.2332333","-85.3967533","Street Address - Automatic","3","","","","214914","","","","","","0","Weekly","Weekly","F","0","7614.85","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-739","My Workspace 1","NORTHWEST MI HEALTH SVC-TC","11308","10767 E. TRAVERSE HWY","","TRAVERSE CITY","MI","49684","US","10767 E. TRAVERSE HWY, TRAVERSE CITY MI 49684 US","10767 E Traverse Hwy","","Traverse City","MI","49684","US","10767 E Traverse Hwy, Traverse City MI 49684 US","44.776098","-85.646639","Street Address - Automatic","3","","","","99077","","","","","","0","Weekly","Weekly","R","0","11335.2","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-740","My Workspace 1","NESTER AUTO GROUP","12782","424 E FEDERAL HWY","","ROSCOMMON","MI","48653","US","424 E FEDERAL HWY, ROSCOMMON MI 48653 US","424 E Federal Hwy","","Roscommon","MI","48653","US","424 E Federal Hwy, Roscommon MI 48653 US","44.503927","-84.602702","Street Address - Automatic","3","","","","232763","","","","","","0","Weekly","Weekly","W","0","14066.4","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-741","My Workspace 1","CENTURY BUILDING 3","11891","2410 W. AERO PARK COURT","","TRAVERSE CITY","MI","49686","US","2410 W. AERO PARK COURT, TRAVERSE CITY MI 49686 US","2410 W Aero Park Ct","","Traverse City","MI","49686","US","2410 W Aero Park Ct, Traverse City MI 49686 US","44.7444909","-85.5767316","Street Address - Automatic","3","","","","232256","","","","","","0","Weekly","Weekly","W","0","6631.55","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-742","My Workspace 1","MICH DEPT OF TRANSPORTATION","4448","7915 US-131 HWY","","CADILLAC","MI","49601","US","7915 US-131 HWY, CADILLAC MI 49601 US","7915 US Highway 131 S","","Cadillac","MI","49601","US","7915 US Highway 131 S, Cadillac MI 49601 US","44.224088","-85.3951117","Street Address - Automatic","3","","","","226300","","","","","","0","Bi-Weekly Even Cycle Weeks (2,4)","Bi-Weekly Even","R","0","2397.36","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-743","My Workspace 1","POTTERS FINE PASTRIES","4290","908 E. 8TH STREET","","TRAVERSE CITY","MI","49686","US","908 E. 8TH STREET, TRAVERSE CITY MI 49686 US","908 E 8th St","","Traverse City","MI","49686","US","908 E 8th St, Traverse City MI 49686 US","44.7585857","-85.6000308","Street Address - Automatic","3","","","","222712","","","","","","0","Weekly","Weekly","M","0","5768.85","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-744","My Workspace 1","SKILLED MANUFACTURING INC.","14404","2440 AERO PARK DR.","","TRAVERSE CITY","MI","49686","US","2440 AERO PARK DR., TRAVERSE CITY MI 49686 US","2440 Aero Park Dr","","Traverse City","MI","49686","US","2440 Aero Park Dr, Traverse City MI 49686 US","44.747543","-85.574439","Street Address - Automatic","3","","","","233209","","","","","","0","Weekly","Weekly","M","0","4221.39","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-745","My Workspace 1","NMCAA-MARTY PAUL","4484","1640 MARTY PAUL","","CADILLAC","MI","49601","US","1640 MARTY PAUL, CADILLAC MI 49601 US","1640 Marty Paul St","","Cadillac","MI","49601","US","1640 Marty Paul St, Cadillac MI 49601 US","44.2659863","-85.4300938","Street Address - Automatic","3","","","","231079","","","","","","0","Bi-Weekly Even Cycle Weeks (2,4)","Bi-Weekly Even","M","0","1592.36","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-746","My Workspace 1","CITY OF TC-SEWAGE","4502","507 HANNAH","","TRAVERSE CITY","MI","49686","US","507 HANNAH, TRAVERSE CITY MI 49686 US","507 Hannah Ave","","Traverse City","MI","49686","US","507 Hannah Ave, Traverse City MI 49686 US","44.7573015","-85.6132313","Street Address - Automatic","3","","","","226923","","","","","","0","Weekly","Weekly","R","0","3693.17","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-747","My Workspace 1","MINERAL SPRINGS BAR","4440","21257 MACKINAW TRAIL","","TUSTIN","MI","49688","US","21257 MACKINAW TRAIL, TUSTIN MI 49688 US","21257 Mackinaw Trail","","Tustin","MI","49688","US","21257 Mackinaw Trail, Tustin MI 49688 US","44.120886","-85.440611","Street Address - Automatic","3","","","","226231","","","","","","0","Weekly","Weekly","F","0","3854.57","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-748","My Workspace 1","ELLENS EQUIPMENT","11387","5297 W. STONEY CORNERS","","MCBAIN","MI","49675","US","5297 W. STONEY CORNERS, MCBAIN MI 49675 US","5297 W Stoney Corners Rd","","McBain","MI","49657","US","5297 W Stoney Corners Rd, McBain MI 49657 US","44.192764","-85.19818","Street Address - Automatic","3","","","","231967","","","","","","0","Weekly","Weekly","F","0","7633.07","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-749","My Workspace 1","DEERINGS JERKY CO.","10708","2015 SANDY DRIVE PVT","","INTERLOCHEN","MI","49643","US","2015 SANDY DRIVE PVT, INTERLOCHEN MI 49643 US","2015 Sandy Dr","","Interlochen","MI","49643","US","2015 Sandy Dr, Interlochen MI 49643 US","44.658306","-85.801388","Street Address - Automatic","3","","","","231600","","","","","","0","Bi-Weekly Odd Cycle Weeks (1,3)","Bi-Weekly Odd","R","0","2176.4","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-750","My Workspace 1","NMCAA-MEALS ON WHEELS","4482","1630 MARTY PAUL ST","","CADILLAC","MI","49601","US","1630 MARTY PAUL ST, CADILLAC MI 49601 US","1630 Marty Paul St","","Cadillac","MI","49601","US","1630 Marty Paul St, Cadillac MI 49601 US","44.2660267","-85.4302567","Street Address - Automatic","3","","","","231079","","","","","","0","Weekly","Weekly","M","0","2606.19","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-751","My Workspace 1","NESTER AUTO GROUP","12783","7566 W HOUGHTON LAKE DR","","HOUGHTON LAKE","MI","48629","US","7566 W HOUGHTON LAKE DR, HOUGHTON LAKE MI 48629 US","7566 W Houghton Lake Dr","","Houghton Lake","MI","48629","US","7566 W Houghton Lake Dr, Houghton Lake MI 48629 US","44.324003","-84.776325","Street Address - Automatic","3","","","","232763","","","","","","0","Weekly","Weekly","M","0","11349.57","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-752","My Workspace 1","MC SHORTSTOP","10815","8634 S. MAPLE CITY RD","","MAPLE CITY","MI","49664","US","8634 S. MAPLE CITY RD, MAPLE CITY MI 49664 US","8634 S Maple City Rd","","Maple City","MI","49664","US","8634 S Maple City Rd, Maple City MI 49664 US","44.854369","-85.855963","Street Address - Automatic","3","","","","231650","","","","","","0","Bi-Weekly Odd Cycle Weeks (1,3)","Bi-Weekly Odd","R","0","1228.67","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-753","My Workspace 1","G.T. DIESEL","4711","194 MEMORIAL SOUTH CMNS","","TRAVERSE CITY","MI","49685","US","194 MEMORIAL SOUTH CMNS, TRAVERSE CITY MI 49685 US","194 Memorial South Commons","","Traverse City","MI","49685","US","194 Memorial South Commons, Traverse City MI 49685 US","44.688968","-85.653384","Street Address - Automatic","3","","","","229255","","","","","","0","Weekly","Weekly","T","0","18103.85","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-754","My Workspace 1","MANISTEE UNIFORMS-DPW","12505","280 N WASHINGTON","","MANISTEE","MI","49660","US","280 N WASHINGTON, MANISTEE MI 49660 US","280 Washington St","","Manistee","MI","49660","US","280 Washington St, Manistee MI 49660 US","44.257368","-86.324183","Street Address - Automatic","3","","","","232549","","","","","","0","Weekly","Weekly","M","0","2735.34","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-755","My Workspace 1","FAMILY FARE 1897","4832","1747 BENZIE HIGHWAY","","BENZONIA","MI","49616","US","1747 BENZIE HIGHWAY, BENZONIA MI 49616 US","1747 Benzie Hwy","","Benzonia","MI","49616","US","1747 Benzie Hwy, Benzonia MI 49616 US","44.607577","-86.097312","Street Address - Automatic","3","","","","99061","","","","","","0","Weekly","Weekly","T","0","20847.98","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-756","My Workspace 1","SMI AUTO","14921","3680 CASS RD","","TRAVERSE CITY","MI","49684","US","3680 CASS RD, TRAVERSE CITY MI 49684 US","3680 Cass Rd","","Traverse City","MI","49684","US","3680 Cass Rd, Traverse City MI 49684 US","44.73979","-85.6209333","Street Address - Automatic","3","","","","233406","","","","","","0","Weekly","Weekly","F","0","4011.09","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-757","My Workspace 1","PARIS AUTO SALES","4068","18415 NORTHLAND","","BIG RAPIDS","MI","49307","US","18415 NORTHLAND, BIG RAPIDS MI 49307 US","18415 Northland Dr","","Big Rapids","MI","49307","US","18415 Northland Dr, Big Rapids MI 49307 US","43.734356","-85.5041","Street Address - Automatic","3","","","","218209","","","","","","0","Weekly","Weekly","W","0","10083.92","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-758","My Workspace 1","NMCAA KENWOOD","15729","1700 CHESTNUT","","CADILLAC","MI","49601","US","1700 CHESTNUT, CADILLAC MI 49601 US","1700 Chestnut St","","Cadillac","MI","49601","US","1700 Chestnut St, Cadillac MI 49601 US","44.249373","-85.430824","Street Address - Automatic","3","","","","","","Current","","","","0","Bi-Weekly Even Cycle Weeks (2,4)","Bi-Weekly Even","F","0","0","0.00347222222222222","MTWRF","True","08:00","16:00","False","","","NoPriority","1/25/2022 6:06:15 PM","2/7/2022 12:23:31 PM"
"-759","My Workspace 1","MANISTEE UNIFORMS-WASTEWATER","12503","50 NINTH ST","","MANISTEE","MI","49660","US","50 NINTH ST, MANISTEE MI 49660 US","50 9th St","","Manistee","MI","49660","US","50 9th St, Manistee MI 49660 US","44.239575","-86.30525","Street Address - Automatic","3","","","","232549","","","","","","0","Weekly","Weekly","R","0","1709.63","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-760","My Workspace 1","CITY OF TC-GARAGE","4500","625 WOODMERE AVE","","TRAVERSE CITY","MI","49686","US","625 WOODMERE AVE, TRAVERSE CITY MI 49686 US","625 Woodmere Ave","","Traverse City","MI","49686","US","625 Woodmere Ave, Traverse City MI 49686 US","44.756498","-85.60634","Street Address - Automatic","3","","","","226921","","","","","","0","Weekly","Weekly","R","0","8237.73","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-761","My Workspace 1","MANISTEE UNIFORMS--WATER","12504","280 N WASHINGTON","","MANISTEE","MI","49660","US","280 N WASHINGTON, MANISTEE MI 49660 US","280 Washington St","","Manistee","MI","49660","US","280 Washington St, Manistee MI 49660 US","44.257368","-86.324183","Street Address - Automatic","3","","","","232549","","","","","","0","Weekly","Weekly","M","0","1671.97","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-762","My Workspace 1","QUAD CAFE","10594","805 CAMPUS DRIVE","","BIG RAPIDS","MI","49307","US","805 CAMPUS DRIVE, BIG RAPIDS MI 49307 US","805 Campus Dr","","Big Rapids","MI","49307","US","805 Campus Dr, Big Rapids MI 49307 US","43.688239","-85.479781","Street Address - Automatic","3","","","","99049","","","","","","0","Weekly","Weekly","W","0","11629.21","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-763","My Workspace 1","MISSAUKEE COUNTY ROAD COMMISSI","14109","1199 N. MOREY","","LAKE CITY","MI","49651","US","1199 N. MOREY, LAKE CITY MI 49651 US","1199 N Morey Rd","","Lake City","MI","49651","US","1199 N Morey Rd, Lake City MI 49651 US","44.3558025","-85.2178008","Street Address - Automatic","3","","","","233071","","","","","","0","Weekly","Weekly","W","0","9085.06","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-764","My Workspace 1","CITY OF TC-PARKS","4503","625 WOODMERE AVE","","TRAVERSE CITY","MI","49686","US","625 WOODMERE AVE, TRAVERSE CITY MI 49686 US","625 Woodmere Ave","","Traverse City","MI","49686","US","625 Woodmere Ave, Traverse City MI 49686 US","44.756498","-85.60634","Street Address - Automatic","3","","","","226924","","","","","","0","Weekly","Weekly","R","0","3706.31","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-765","My Workspace 1","SPT. FAMILY FARE #1506 FIRST A","13110","111CAPTAIN'S CORNER M66","","CHARLEVOIX","MI","49720","US","111CAPTAIN'S CORNER M66, CHARLEVOIX MI 49720 US","111 M-66","","Charlevoix","MI","49720","US","111 M-66, Charlevoix MI 49720 US","45.303813","-85.258866","Street Address - Manual","5","","","","99161","","","","","","0","Weekly","Weekly","W","0","723.2","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-766","My Workspace 1","NMCAA LINCOLN AVE","11373","716 LINCOLN AVE","","CADILLAC","MI","49601","US","716 LINCOLN AVE, CADILLAC MI 49601 US","716 Lincoln St","","Cadillac","MI","49601","US","716 Lincoln St, Cadillac MI 49601 US","44.254295","-85.391212","Street Address - Automatic","3","","","","231079","","","","","","0","Bi-Weekly Even Cycle Weeks (2,4)","Bi-Weekly Even","F","0","1348.69","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-767","My Workspace 1","PINE RIVER AREA SCHOOL-KITCHEN","12402","17445 PINE RIVER RD","","LEROY","MI","49655","US","17445 PINE RIVER RD, LEROY MI 49655 US","17445 Pine River Rd","","Le Roy","MI","49655","US","17445 Pine River Rd, Le Roy MI 49655 US","44.064836","-85.488912","Street Address - Automatic","3","","","","228660","","","","","","0","Bi-Weekly Odd Cycle Weeks (1,3)","Bi-Weekly Odd","F","0","561.16","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-768","My Workspace 1","LEELANAU SANDS CASINO","9000","2579 N WEST BAYSHORE DRIVE","","SUTTONS BAY","MI","49682","US","2579 N WEST BAYSHORE DRIVE, SUTTONS BAY MI 49682 US","2579 N West Bay Shore Dr","","Suttons Bay","MI","49682","US","2579 N West Bay Shore Dr, Suttons Bay MI 49682 US","45.01923","-85.60619","Street Address - Automatic","3","","","","230204","","","","","","0","Weekly","Weekly","W","0","10665.23","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-769","My Workspace 1","PETERSON, MCGREGOR OF CADILLAC","4561","1573 N. MITCHELL","","CADILLAC","MI","49601","US","1573 N. MITCHELL, CADILLAC MI 49601 US","1573 N Mitchell St","","Cadillac","MI","49601","US","1573 N Mitchell St, Cadillac MI 49601 US","44.27369","-85.406963","Street Address - Automatic","3","","","","99170","","","","","","0","Bi-Weekly Odd Cycle Weeks (1,3)","Bi-Weekly Odd","M","0","2734.18","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-770","My Workspace 1","KAL EXCAVATING DRIVERS","11476","5711 N W-BAY SHORE DRIVE","","OMENA","MI","49674","US","5711 N W-BAY SHORE DRIVE, OMENA MI 49674 US","5711 N West Bay Shore Dr","","Northport","MI","49670","US","5711 N West Bay Shore Dr, Northport MI 49670 US","45.0656877","-85.5881058","Street Address - Manual","5","","","","232035","","","","","","0","Weekly","Weekly","W","0","2332.19","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-771","My Workspace 1","LEELANAU COFFEE/MAPLE CITY","11984","176 E. KASSON RD","","MAPLE CITY","MI","49664","US","176 E. KASSON RD, MAPLE CITY MI 49664 US","176 E Kasson Rd","","Maple City","MI","49664","US","176 E Kasson Rd, Maple City MI 49664 US","44.8046990861442","-85.8515294979828","Street Address - Automatic","3","","","","232306","","","","","","0","Monthly Monthly - Week 4","4","R","0","873.71","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-772","My Workspace 1","PURE WATER WORKS","4656","720 S GARFIELD AVE","","TRAVERS CITY","MI","48683","US","720 S GARFIELD AVE, TRAVERS CITY MI 48683 US","720 S Garfield Ave","","Traverse City","MI","49686","US","720 S Garfield Ave, Traverse City MI 49686 US","44.7542885","-85.5958414","Street Address - Manual","5","","","","228694","","","","","","0","Bi-Weekly Odd Cycle Weeks (1,3)","Bi-Weekly Odd","F","0","1454.9","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-773","My Workspace 1","MIDAS MUFFLER OF CADILLAC","9005","220 SOUTH MITCHELL","","CADILLAC","MI","49601","US","220 SOUTH MITCHELL, CADILLAC MI 49601 US","220 S Mitchell St","","Cadillac","MI","49601","US","220 S Mitchell St, Cadillac MI 49601 US","44.248613","-85.398387","Street Address - Automatic","3","","","","230209","","","","","","0","Weekly","Weekly","R","0","3562.38","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-774","My Workspace 1","GRAND TRAVERSE CTY ROAD COMM","14544","1881 LAFRANIER RD.","","TRAVERSE CITY","MI","49696","US","1881 LAFRANIER RD., TRAVERSE CITY MI 49696 US","1881 Lafranier Rd","","Traverse City","MI","49696","US","1881 Lafranier Rd, Traverse City MI 49696 US","44.713102","-85.607295","Street Address - Automatic","3","","","","233250","","","","","","0","Weekly","Weekly","F","0","8015.04","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-775","My Workspace 1","PETERSON'S","4025","324 N. MITCHELL","","CADILLAC","MI","49601","US","324 N. MITCHELL, CADILLAC MI 49601 US","324 N Mitchell St","","Cadillac","MI","49601","US","324 N Mitchell St, Cadillac MI 49601 US","44.253044","-85.400918","Street Address - Automatic","3","","","","215767","","","","","","0","Weekly","Weekly","R","0","5856.32","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-776","My Workspace 1","CENTURY BUILDING 2","11890","2410 W. AERO PARK COURT","","TRAVERSE CITY","MI","49686","US","2410 W. AERO PARK COURT, TRAVERSE CITY MI 49686 US","2410 W Aero Park Ct","","Traverse City","MI","49686","US","2410 W Aero Park Ct, Traverse City MI 49686 US","44.7444909","-85.5767316","Street Address - Automatic","3","","","","232256","","","","","","0","Weekly","Weekly","W","0","4545.56","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-777","My Workspace 1","PINE RIVER AREA SCHOOLS","4650","17445 PINE RIVER RD","","LEROY","MI","49655","US","17445 PINE RIVER RD, LEROY MI 49655 US","17445 Pine River Rd","","Le Roy","MI","49655","US","17445 Pine River Rd, Le Roy MI 49655 US","44.064836","-85.488912","Street Address - Automatic","3","","","","228660","","","","","","0","Bi-Weekly Even Cycle Weeks (2,4)","Bi-Weekly Even","F","0","7102.29","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-778","My Workspace 1","SKOOG HEATING & COOLING","8695","1102 S MADISON ST.","","LUDINGTON","MI","49431","US","1102 S MADISON ST., LUDINGTON MI 49431 US","1102 S Madison St","","Ludington","MI","49431","US","1102 S Madison St, Ludington MI 49431 US","43.9442672","-86.436709","Street Address - Automatic","3","","","","229890","","","","","","0","Weekly","Weekly","T","0","6740.41","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-779","My Workspace 1","ROSSMAN EYE CARE","15806","932 SPRING ST","","PETOSKEY","MI","49770","US","932 SPRING ST, PETOSKEY MI 49770 US","932 Spring St","","Petoskey","MI","49770","US","932 Spring St, Petoskey MI 49770 US","45.364451","-84.971694","Street Address - Automatic","3","","","","233509","","","","","","0","Weekly","Weekly","R","0","2132.84","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-780","My Workspace 1","NORTHERN TRUCK SERVICE","11267","6170 W GERWOUDE DR","","MCBAIN","MI","49657","US","6170 W GERWOUDE DR, MCBAIN MI 49657 US","6170 W Gerwoude Dr","","McBain","MI","49657","US","6170 W Gerwoude Dr, McBain MI 49657 US","44.2024523","-85.2165443","Street Address - Automatic","3","","","","231874","","","","","","0","Weekly","Weekly","F","0","7561.7","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-781","My Workspace 1","LUCKY 7 DAIRY","13423","10550 STREIF RD","","MCBAIN","MI","49657","US","10550 STREIF RD, MCBAIN MI 49657 US","10550 Strief Rd","","McBain","MI","49657","US","10550 Strief Rd, McBain MI 49657 US","44.1872922","-85.3027085","Street Address - Automatic","3","","","","232934","","","","","","0","Weekly","Weekly","F","0","2741.51","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-782","My Workspace 1","SABER TOOL","4067","1553 N. MITCHELL","","CADILLAC","MI","49601","US","1553 N. MITCHELL, CADILLAC MI 49601 US","1553 N Mitchell St","","Cadillac","MI","49601","US","1553 N Mitchell St, Cadillac MI 49601 US","44.272931","-85.406818","Street Address - Automatic","3","","","","218119","","","","","","0","Weekly","Weekly","M","0","4495.05","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-783","My Workspace 1","EBELS GENERAL STORE","14959","716 S. CHESTBUT","","REED CITY","MI","49601","US","716 S. CHESTBUT, REED CITY MI 49601 US","716 S Chestnut St","","Reed City","MI","49677","US","716 S Chestnut St, Reed City MI 49677 US","43.868969","-85.509636","Street Address - Automatic","3","","","","225815","","","","","","0","Weekly","Weekly","T","0","10261.68","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-784","My Workspace 1","FOREST FIRE EXPERIMENT STATION","4238","1337 E. ROBINSON LAKE RD.","COMPANY #221","ROSCOMMON","MI","48653","US","1337 E. ROBINSON LAKE RD. COMPANY #221, ROSCOMMON MI 48653 US","1337 E Robinson Lake Rd","","Roscommon","MI","48653","US","1337 E Robinson Lake Rd, Roscommon MI 48653 US","44.4659317","-84.5856583","Street Address - Automatic","3","","","","222252","","","","","","0","Weekly","Weekly","W","0","4400.09","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-785","My Workspace 1","PRIMOS BBQ LLC","12655","916 SOUTH MITCHELL","","CADILLAC","MI","49601","US","916 SOUTH MITCHELL, CADILLAC MI 49601 US","916 S Mitchell St","","Cadillac","MI","49601","US","916 S Mitchell St, Cadillac MI 49601 US","44.24215","-85.396896","Street Address - Automatic","3","","","","232694","","","","","","0","Weekly","Weekly","R","0","5899.91","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-786","My Workspace 1","WARES AUTO","12062","720 E. 8TH ST","","TRAVERSE CITY","MI","49686","US","720 E. 8TH ST, TRAVERSE CITY MI 49686 US","720 E 8th St","","Traverse City","MI","49686","US","720 E 8th St, Traverse City MI 49686 US","44.758899","-85.6068202","Street Address - Automatic","3","","","","232348","","","","","","0","Weekly","Weekly","R","0","7355.87","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-787","My Workspace 1","PAPA J'S LAKE ANN","12133","18557 MAPLE ST.","","LAKE ANN","MI","49650","US","18557 MAPLE ST., LAKE ANN MI 49650 US","18557 Maple St","","Lake Ann","MI","49650","US","18557 Maple St, Lake Ann MI 49650 US","44.724983","-85.865689","Street Address - Automatic","3","","","","232401","","","","","","0","Bi-Weekly Even Cycle Weeks (2,4)","Bi-Weekly Even","R","0","2650.44","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-788","My Workspace 1","REED CITY TIRE CENTER","14979","857 S. CHESTNUT","","REED CITY","MI","49677","US","857 S. CHESTNUT, REED CITY MI 49677 US","857 S Chestnut St","","Reed City","MI","49677","US","857 S Chestnut St, Reed City MI 49677 US","43.860875","-85.508458","Street Address - Automatic","3","","","","233427","","","","","","0","Weekly","Weekly","T","0","5145.77","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-789","My Workspace 1","SCOOBY'S BOTTLE SHOP","4329","403 W. MITCHELL","","PETOSKY","MI","49770","US","403 W. MITCHELL, PETOSKY MI 49770 US","403 W Mitchell St","","Petoskey","MI","49770","US","403 W Mitchell St, Petoskey MI 49770 US","45.373785","-84.965879","Street Address - Automatic","3","","","","223996","","","","","","0","Bi-Weekly Even Cycle Weeks (2,4)","Bi-Weekly Even","R","0","1457.99","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
"-790","My Workspace 1","CITY OF TC-WATER TREATMENT","4501","2010 EASTERN AVE","","TRAVERSE CITY","MI","49686","US","2010 EASTERN AVE, TRAVERSE CITY MI 49686 US","2010 Eastern Ave","","Traverse City","MI","49686","US","2010 Eastern Ave, Traverse City MI 49686 US","44.7689458","-85.576383","Street Address - Automatic","3","","","","226922","","","","","","0","Weekly","Weekly","M","0","1867.9","13","","False","","","False","","","NoPriority","1/25/2022 6:06:15 PM","1/17/2023 8:36:35 AM"
